fusionTranscriptID	fusionGeneID	breakpointID	strand1	strand2	site1	site2	type	confidence	sampleID	toolID
AC018638.8::AL513314.2__7:128625845-1:222504382	AC018638.8::AL513314.2	7:128625845-1:222504382	+	-	exon	exon	translocation	low	TCGA-A7-A13F	Arriba
POLE4::TACR1__2:74966705-2:75133581	POLE4::TACR1	2:74966705-2:75133581	+	+	intron	intron	deletion/read-through/5'-5'	low	TCGA-A7-A13F	Arriba
AC009113.1::RNVU1-26(23422),RNVU1-2A(4336)__16:89215418-1:144547443	AC009113.1::RNVU1-26(23422),RNVU1-2A(4336)	16:89215418-1:144547443	-	+	exon	intergenic	translocation	low	TCGA-A7-A13F	Arriba
BTNL8::RNU6-1036P(30666),BTNL9(2175)__5:180914293-5:181038050	BTNL8::RNU6-1036P(30666),BTNL9(2175)	5:180914293-5:181038050	.	.	intron	intergenic	deletion/read-through	low	TCGA-A7-A13F	Arriba
ABI1::STK4__10:26823138-20:45075018	ABI1::STK4	10:26823138-20:45075018	-	+	CDS/splice-site	CDS/splice-site	translocation	low	TCGA-A7-A13F	Arriba
STON1::GTF2A1L__2:48591855-2:48621167	STON1::GTF2A1L	2:48591855-2:48621167	+	+	CDS/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-A7-A13G	Arriba
STON1::GTF2A1L__2:48530829-2:48621167	STON1::GTF2A1L	2:48530829-2:48621167	+	+	5'UTR/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-A7-A13G	Arriba
AL445665.1::FO082814.1(3878),BMS1P12(32758)__9:64652101-9:65157237	AL445665.1::FO082814.1(3878),BMS1P12(32758)	9:64652101-9:65157237	+	+	exon	intergenic	deletion	low	TCGA-A7-A13G	Arriba
FAM86B2(10839),ENPP7P6(831)::AF228730.5__8:12447182-8:7152774	FAM86B2(10839),ENPP7P6(831)::AF228730.5	8:12447182-8:7152774	+	+	intergenic	exon	duplication	low	TCGA-A7-A13G	Arriba
ELAC1::SMAD4__18:50974993-18:51029918	ELAC1::SMAD4	18:50974993-18:51029918	.	.	intron	intron	deletion/read-through	low	TCGA-A7-A13G	Arriba
GTF2A1L::STON1-GTF2A1L__2:48671680-2:48768961	GTF2A1L::STON1-GTF2A1L	2:48671680-2:48768961	+	+	CDS/splice-site	exon	deletion/read-through	low	TCGA-A7-A13G	Arriba
SIRPA::SIRPB1__20:1915106-20:1611669	SIRPA::SIRPB1	20:1915106-20:1611669	+	-	CDS	CDS	inversion	low	TCGA-A7-A13G	Arriba
AC015911.9::SLFN12L__17:35522341-17:35480162	AC015911.9::SLFN12L	17:35522341-17:35480162	-	-	exon	CDS	deletion/read-through	low	TCGA-A7-A13G	Arriba
AL139383.1::STARD13__13:33364802-13:33200835	AL139383.1::STARD13	13:33364802-13:33200835	-	-	intron	intron	deletion/read-through	low	TCGA-A7-A13G	Arriba
RNLS::MED6P1(133383),AL353149.1(75923)__10:88274986-10:88183206	RNLS::MED6P1(133383),AL353149.1(75923)	10:88274986-10:88183206	-	-	CDS	intergenic	deletion/read-through	low	TCGA-A7-A13G	Arriba
LINC01169::SMAD6__15:66668391-15:66711666	LINC01169::SMAD6	15:66668391-15:66711666	+	+	exon	intron	deletion/read-through	low	TCGA-A7-A13G	Arriba
LINC01169::SMAD6__15:66668454-15:66711668	LINC01169::SMAD6	15:66668454-15:66711668	+	+	exon/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-A7-A13G	Arriba
GLB1::CCR4(18252),GLB1(22008)__3:33014055-3:32974601	GLB1::CCR4(18252),GLB1(22008)	3:33014055-3:32974601	-	-	intron	intergenic	deletion/read-through	low	TCGA-A7-A13G	Arriba
ARL17A::AC091132.4__17:46517198-17:45545914	ARL17A::AC091132.4	17:46517198-17:45545914	-	+	CDS	exon	inversion	low	TCGA-A7-A13G	Arriba
FARP1::STK24P1__13:98453175-X:136295871	FARP1::STK24P1	13:98453175-X:136295871	+	+	3'UTR	exon	translocation/5'-5'	low	TCGA-A7-A13G	Arriba
TLR4::AL160272.1__9:117704566-9:117767153	TLR4::AL160272.1	9:117704566-9:117767153	+	+	intron	intron	deletion/read-through	low	TCGA-A7-A13G	Arriba
AC090114.3::FAM157A__7:128615863-3:198180848	AC090114.3::FAM157A	7:128615863-3:198180848	+	+	exon	exon	translocation	low	TCGA-A7-A13G	Arriba
CR381653.1::AC138776.1__21:9327264-22:11894227	CR381653.1::AC138776.1	21:9327264-22:11894227	+	-	exon	intron	translocation/5'-5'	low	TCGA-A7-A13G	Arriba
MYO1E::RNF111(3194),CCNB2(4513)__15:59135211-15:59100613	MYO1E::RNF111(3194),CCNB2(4513)	15:59135211-15:59100613	-	-	3'UTR	intergenic	deletion/read-through	low	TCGA-A7-A13G	Arriba
AC010735.2::RHBDD1__2:226808639-2:226864782	AC010735.2::RHBDD1	2:226808639-2:226864782	+	+	intron	CDS	deletion/read-through	low	TCGA-A7-A13G	Arriba
AL512590.2::CCDC180__9:97291487-9:97307736	AL512590.2::CCDC180	9:97291487-9:97307736	+	+	exon/splice-site	5'UTR/splice-site	deletion/read-through	low	TCGA-A7-A13G	Arriba
MIR4435-2HG::AC083899.1__2:111165627-2:87125266	MIR4435-2HG::AC083899.1	2:111165627-2:87125266	-	+	exon	exon	inversion	low	TCGA-A7-A13G	Arriba
AGMO::AC006458.1(117746),AGMO(13920)__7:15365588-7:15186397	AGMO::AC006458.1(117746),AGMO(13920)	7:15365588-7:15186397	-	-	CDS	intergenic	deletion/read-through	low	TCGA-A7-A13G	Arriba
CARD6::CARD6(17381),C7(31941)__5:40843708-5:40877556	CARD6::CARD6(17381),C7(31941)	5:40843708-5:40877556	+	+	CDS	intergenic	deletion/read-through	low	TCGA-A7-A13G	Arriba
GCSH::C16orf46__16:81087618-16:81058051	GCSH::C16orf46	16:81087618-16:81058051	-	-	CDS	intron	deletion/read-through	low	TCGA-A7-A13G	Arriba
GCSH::C16orf46__16:81084463-16:81054094	GCSH::C16orf46	16:81084463-16:81054094	-	-	CDS/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-A7-A13G	Arriba
GCSH::C16orf46__16:81084463-16:81063993	GCSH::C16orf46	16:81084463-16:81063993	-	-	CDS/splice-site	5'UTR/splice-site	deletion/read-through	low	TCGA-A7-A13G	Arriba
ARHGEF35-AS1::ARHGEF5__7:144252413-7:144355349	ARHGEF35-AS1::ARHGEF5	7:144252413-7:144355349	+	+	exon	5'UTR	deletion/read-through	low	TCGA-A7-A13G	Arriba
ARHGEF35-AS1::ARHGEF5__7:144207804-7:144362658	ARHGEF35-AS1::ARHGEF5	7:144207804-7:144362658	+	+	exon/splice-site	5'UTR/splice-site	deletion/read-through	low	TCGA-A7-A13G	Arriba
AC092821.1::AC024940.4(6599),AC024940.2(708)__12:9571574-12:31251284	AC092821.1::AC024940.4(6599),AC024940.2(708)	12:9571574-12:31251284	+	-	intron	intergenic	inversion	low	TCGA-A7-A13G	Arriba
PCDHGB3::PCDHGA8__5:141372809-5:141494807	PCDHGB3::PCDHGA8	5:141372809-5:141494807	+	+	CDS	CDS/splice-site	deletion/read-through	medium	TCGA-AC-A23H	Arriba
AC091132.4(21342),DND1P1(1299)::LRRC37A2__17:45584572-17:46512316	AC091132.4(21342),DND1P1(1299)::LRRC37A2	17:45584572-17:46512316	-	+	intergenic	5'UTR/splice-site	inversion	medium	TCGA-AC-A23H	Arriba
AC004980.2::POMZP3__7:76650469-7:76626216	AC004980.2::POMZP3	7:76650469-7:76626216	-	-	exon	intron	deletion/read-through	low	TCGA-AC-A23H	Arriba
TMED7::TICAM2__5:115614607-5:115598494	TMED7::TICAM2	5:115614607-5:115598494	-	-	3'UTR	intron	deletion/read-through	low	TCGA-AC-A23H	Arriba
RMND5A::ANAPC1P2__2:86740996-2:87052940	RMND5A::ANAPC1P2	2:86740996-2:87052940	+	-	CDS	exon	inversion	low	TCGA-AC-A23H	Arriba
MTCH2::MED15__11:47635552-22:20500797	MTCH2::MED15	11:47635552-22:20500797	-	-	CDS	5'UTR	translocation/5'-5'	low	TCGA-AC-A23H	Arriba
ARL17A::AC091132.4__17:46517213-17:45545912	ARL17A::AC091132.4	17:46517213-17:45545912	-	+	CDS	exon	inversion	low	TCGA-AC-A23H	Arriba
GUSBP1::CDH12__5:21505511-5:21965716	GUSBP1::CDH12	5:21505511-5:21965716	.	.	intron	intron	deletion/5'-5'	low	TCGA-AC-A23H	Arriba
POLR2J3::AC004951.2__7:102567073-7:43988246	POLR2J3::AC004951.2	7:102567073-7:43988246	-	-	CDS	exon	deletion	low	TCGA-AC-A23H	Arriba
CLN3::NPIPB6__16:28476340-16:28353022	CLN3::NPIPB6	16:28476340-16:28353022	-	-	3'UTR	CDS	deletion/read-through	low	TCGA-AC-A23H	Arriba
SLC5A3::AP000317.1__21:34073749-21:34262913	SLC5A3::AP000317.1	21:34073749-21:34262913	+	+	intron	exon	deletion/read-through	low	TCGA-AC-A23H	Arriba
SOGA3::KIAA0408__6:127473133-6:127454090	SOGA3::KIAA0408	6:127473133-6:127454090	-	-	3'UTR	5'UTR	deletion/read-through	low	TCGA-AC-A23H	Arriba
TNFAIP2::ZNF880__14:103136464-19:52376494	TNFAIP2::ZNF880	14:103136464-19:52376494	+	+	3'UTR	intron	translocation	low	TCGA-AC-A23H	Arriba
UBE2D2::CXXC5__5:139623461-5:139680364	UBE2D2::CXXC5	5:139623461-5:139680364	+	+	CDS/splice-site	5'UTR/splice-site	deletion/read-through	low	TCGA-AC-A23H	Arriba
UBE2D2::CXXC5__5:139623461-5:139665580	UBE2D2::CXXC5	5:139623461-5:139665580	+	+	CDS/splice-site	5'UTR/splice-site	deletion/read-through	low	TCGA-AC-A23H	Arriba
LDLRAD3::PRR5L__11:36101917-11:36296346	LDLRAD3::PRR5L	11:36101917-11:36296346	+	+	CDS	5'UTR	deletion/read-through	low	TCGA-AC-A23H	Arriba
SAV1(10178),ZFP64P1(25859)::NIN__14:50678484-14:50734871	SAV1(10178),ZFP64P1(25859)::NIN	14:50678484-14:50734871	.	.	intergenic	intron	deletion/read-through	low	TCGA-AC-A23H	Arriba
VAMP9P::WDR90__4:82307618-16:663545	VAMP9P::WDR90	4:82307618-16:663545	+	+	intron	exon	translocation	low	TCGA-AC-A23H	Arriba
SAMD12-AS1::TNFRSF11B__8:118905040-8:118929077	SAMD12-AS1::TNFRSF11B	8:118905040-8:118929077	+	+	exon	intron	deletion/read-through/5'-5'	low	TCGA-AC-A23H	Arriba
PCDHA3::PCDHAC2__5:140803582-5:140978989	PCDHA3::PCDHAC2	5:140803582-5:140978989	+	+	CDS	CDS	deletion/read-through	low	TCGA-AC-A23H	Arriba
ARHGEF35-AS1::ARHGEF5__7:144254604-7:144355337	ARHGEF35-AS1::ARHGEF5	7:144254604-7:144355337	+	+	exon	5'UTR	deletion/read-through	low	TCGA-AC-A23H	Arriba
PINX1::SOX7__8:10820264-8:10726668	PINX1::SOX7	8:10820264-8:10726668	-	-	CDS	intron	deletion/read-through	low	TCGA-AC-A23H	Arriba
TMLHE::F8A2(49640),F8A3(24044)__X:155500365-X:155432870	TMLHE::F8A2(49640),F8A3(24044)	X:155500365-X:155432870	-	-	intron	intergenic	deletion/read-through	low	TCGA-AC-A23H	Arriba
FBN1::EXOC4__15:48474255-7:134011709	FBN1::EXOC4	15:48474255-7:134011709	-	-	CDS/splice-site	intron	translocation/5'-5'	high	TCGA-AC-A2FB	Arriba
TVP23C::CDRT4__17:15545785-17:15440285	TVP23C::CDRT4	17:15545785-17:15440285	-	-	CDS/splice-site	5'UTR/splice-site	deletion/read-through	low	TCGA-AC-A2FB	Arriba
TVP23C::CDRT4__17:15545785-17:15438200	TVP23C::CDRT4	17:15545785-17:15438200	-	-	CDS/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-AC-A2FB	Arriba
LSAMP::IGH@-ext__3:117086266-14:105864262	LSAMP::IGH@-ext	3:117086266-14:105864262	.	.	intron	exon	translocation/3'-3'	medium	TCGA-AC-A2FB	Arriba
IGH-@-ext::LSAMP__14:105864262-3:117086266	IGH-@-ext::LSAMP	14:105864262-3:117086266	+	-	exon	intron	translocation	medium	TCGA-AC-A2FB	Arriba
PCDHA2::PCDHAC1__5:140797352-5:140978949	PCDHA2::PCDHAC1	5:140797352-5:140978949	+	+	CDS/splice-site	CDS/splice-site	deletion/read-through	medium	TCGA-AC-A2FB	Arriba
POLR2J3::UPK3BL2(1622),SPDYE2(5761)__7:102566582-7:102545471	POLR2J3::UPK3BL2(1622),SPDYE2(5761)	7:102566582-7:102545471	-	-	3'UTR	intergenic	deletion/read-through	low	TCGA-AC-A2FB	Arriba
CPLANE1::NIPBL(13406),RPS4XP6(5237)__5:37108292-5:37079819	CPLANE1::NIPBL(13406),RPS4XP6(5237)	5:37108292-5:37079819	-	-	intron	intergenic	deletion/read-through	low	TCGA-AC-A2FB	Arriba
IGKV2OR22-4::IGKV2OR2-1__22:16914545-2:97046629	IGKV2OR22-4::IGKV2OR2-1	22:16914545-2:97046629	-	+	exon	exon	translocation	low	TCGA-AC-A2FB	Arriba
AL645929.1::HCG22__6:29888179-6:31059797	AL645929.1::HCG22	6:29888179-6:31059797	-	+	exon	exon	inversion	low	TCGA-AC-A2FB	Arriba
AC211433.1::CASTOR2__7:74490542-7:74965074	AC211433.1::CASTOR2	7:74490542-7:74965074	-	-	intergenic	CDS	duplication/5'-5'	low	TCGA-AC-A2FB	Arriba
PCDHGA4::PCDHGA8__5:141357593-5:141494849	PCDHGA4::PCDHGA8	5:141357593-5:141494849	+	+	CDS	CDS	deletion/read-through	low	TCGA-AC-A2FB	Arriba
CASTOR2::GTF2I__7:74965074-7:74490542	CASTOR2::GTF2I	7:74965074-7:74490542	+	+	CDS	intergenic	duplication	low	TCGA-AC-A2FB	Arriba
SAMD5::SASH1__6:147509366-6:148390132	SAMD5::SASH1	6:147509366-6:148390132	+	+	CDS	intron	deletion	low	TCGA-AC-A2FB	Arriba
NPHP3::ACAD11__3:132681914-3:132644896	NPHP3::ACAD11	3:132681914-3:132644896	-	-	CDS	CDS/splice-site	deletion/read-through	low	TCGA-AC-A2FB	Arriba
IGH-@-ext::GREB1L__14:105864249-18:21349921	IGH-@-ext::GREB1L	14:105864249-18:21349921	+	+	exon	intron	translocation	low	TCGA-AC-A2FB	Arriba
IGH-@-ext::NCL(6034),AC017104.3(4033)__14:105708667-2:231489675	IGH-@-ext::NCL(6034),AC017104.3(4033)	14:105708667-2:231489675	+	+	exon	intergenic	translocation	low	TCGA-AC-A2FB	Arriba
POLR2J3::AC004951.2__7:102567060-7:43988241	POLR2J3::AC004951.2	7:102567060-7:43988241	-	-	CDS	exon	deletion	low	TCGA-AC-A2FB	Arriba
KANSL1::WDR55__17:46152920-5:140671350	KANSL1::WDR55	17:46152920-5:140671350	-	+	exon	3'UTR	translocation	low	TCGA-AC-A2FB	Arriba
CST9::CST9L__20:23605610-20:23566087	CST9::CST9L	20:23605610-20:23566087	-	-	CDS/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-AC-A2FB	Arriba
ERI1::AC022784.5__8:9111711-8:9145310	ERI1::AC022784.5	8:9111711-8:9145310	+	+	intron	exon	deletion/read-through	low	TCGA-AC-A2FB	Arriba
PCDHA10::PCDHAC1__5:140858309-5:140978990	PCDHA10::PCDHAC1	5:140858309-5:140978990	+	+	CDS	CDS	deletion/read-through	low	TCGA-AC-A2FB	Arriba
PCDHA5::PCDHAC1__5:140824127-5:140982509	PCDHA5::PCDHAC1	5:140824127-5:140982509	+	+	CDS	CDS	deletion/read-through	low	TCGA-AC-A2FB	Arriba
PIGK(20877),AC093433.2(8326)::PIGK__1:77240307-1:77210489	PIGK(20877),AC093433.2(8326)::PIGK	1:77240307-1:77210489	-	-	intergenic	CDS/splice-site	deletion/read-through	low	TCGA-AC-A2FB	Arriba
FRG1BP::PARGP1__20:30398046-10:45866331	FRG1BP::PARGP1	20:30398046-10:45866331	+	-	intron	intron	translocation	high	TCGA-AC-A2FF	Arriba
FRG1BP::MIR148A(197560),NFE2L3(4652)__20:30398045-7:26147546	FRG1BP::MIR148A(197560),NFE2L3(4652)	20:30398045-7:26147546	+	+	exon/splice-site	intergenic	translocation	high	TCGA-AC-A2FF	Arriba
TMED7::TICAM2__5:115620435-5:115581315	TMED7::TICAM2	5:115620435-5:115581315	-	-	CDS/splice-site	5'UTR/splice-site	deletion/read-through	low	TCGA-AC-A2FF	Arriba
LHFPL5::CLPSL1__6:35923076-6:35786862	LHFPL5::CLPSL1	6:35923076-6:35786862	+	+	intergenic	intron	duplication	medium	TCGA-AC-A2FF	Arriba
AC079781.4::ASNS__7:97928082-7:97869813	AC079781.4::ASNS	7:97928082-7:97869813	-	-	exon/splice-site	5'UTR/splice-site	deletion/read-through	medium	TCGA-AC-A2FF	Arriba
AC073529.1::MID1__X:11038603-X:10620419	AC073529.1::MID1	X:11038603-X:10620419	-	-	exon/splice-site	5'UTR/splice-site	deletion	medium	TCGA-AC-A2FF	Arriba
AC004980.2::POMZP3__7:76650428-7:76626216	AC004980.2::POMZP3	7:76650428-7:76626216	-	-	exon	intron	deletion/read-through	low	TCGA-AC-A2FF	Arriba
FAM86B2(10829),ENPP7P6(841)::AF228730.5__8:12447172-8:7152777	FAM86B2(10829),ENPP7P6(841)::AF228730.5	8:12447172-8:7152777	+	+	intergenic	exon	duplication	low	TCGA-AC-A2FF	Arriba
DLG2::IGL@-ext__11:84193873-22:22893783	DLG2::IGL@-ext	11:84193873-22:22893783	.	.	intron	exon	translocation	low	TCGA-AC-A2FF	Arriba
IGL-@-ext::DLG2__22:22893783-11:84193873	IGL-@-ext::DLG2	22:22893783-11:84193873	-	+	exon	intron	translocation/5'-5'	low	TCGA-AC-A2FF	Arriba
GUSBP1::CDH12__5:21505511-5:21965657	GUSBP1::CDH12	5:21505511-5:21965657	.	.	intron	intron	deletion/5'-5'	low	TCGA-AC-A2FF	Arriba
AL512590.2::CCDC180__9:97294110-9:97307736	AL512590.2::CCDC180	9:97294110-9:97307736	+	+	exon/splice-site	5'UTR/splice-site	deletion/read-through	low	TCGA-AC-A2FF	Arriba
AP003032.1::THRSP__11:78023021-11:78067659	AP003032.1::THRSP	11:78023021-11:78067659	+	+	exon/splice-site	3'UTR/splice-site	deletion/read-through	low	TCGA-AC-A2FF	Arriba
GOLGA2P8::ZNF774__15:90295227-15:90354683	GOLGA2P8::ZNF774	15:90295227-15:90354683	+	+	exon	CDS	deletion/read-through	low	TCGA-AC-A2FF	Arriba
CLN3::NPIPB6__16:28477497-16:28356603	CLN3::NPIPB6	16:28477497-16:28356603	-	-	3'UTR	5'UTR	deletion/read-through	low	TCGA-AC-A2FF	Arriba
CLN3::NPIPB6__16:28477737-16:28353061	CLN3::NPIPB6	16:28477737-16:28353061	-	-	CDS/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-AC-A2FF	Arriba
CLN3::NPIPB6__16:28482105-16:28353061	CLN3::NPIPB6	16:28482105-16:28353061	-	-	CDS/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-AC-A2FF	Arriba
PLEKHS1::PLEKHS1__10:113781760-10:113748150	PLEKHS1::PLEKHS1	10:113781760-10:113748150	+	+	3'UTR	intergenic	duplication	low	TCGA-AC-A2FF	Arriba
AC079781.2(371),AC079781.4(19287)::ASNS__7:97908795-7:97872449	AC079781.2(371),AC079781.4(19287)::ASNS	7:97908795-7:97872449	-	-	intergenic	5'UTR	deletion/read-through	low	TCGA-AC-A2FF	Arriba
C5::CNTRL__9:121057997-9:121074754	C5::CNTRL	9:121057997-9:121074754	.	.	intergenic	5'UTR	deletion/read-through/3'-3'	low	TCGA-AC-A2FF	Arriba
SMG1P5::NPIPB13__16:30267554-16:30252042	SMG1P5::NPIPB13	16:30267554-16:30252042	-	-	exon	intron	deletion/read-through	low	TCGA-AC-A2FF	Arriba
CUL2::PRDX2P2(3225),LINC02635(397)__10:35010253-10:34969484	CUL2::PRDX2P2(3225),LINC02635(397)	10:35010253-10:34969484	-	-	3'UTR	intergenic	deletion/read-through	low	TCGA-AC-A2FF	Arriba
CR381653.1::AC138776.1__21:9327275-22:11894235	CR381653.1::AC138776.1	21:9327275-22:11894235	+	-	exon	intron	translocation/5'-5'	low	TCGA-AC-A2FF	Arriba
IGL-@-ext::AOC1__22:22895373-7:151225058	IGL-@-ext::AOC1	22:22895373-7:151225058	-	-	exon	intergenic	translocation/5'-5'	low	TCGA-AC-A2FF	Arriba
AOC1::IGL@-ext__7:151225058-22:22895373	AOC1::IGL@-ext	7:151225058-22:22895373	.	.	intergenic	exon	translocation	low	TCGA-AC-A2FF	Arriba
STON1::GTF2A1L__2:48530216-2:48621167	STON1::GTF2A1L	2:48530216-2:48621167	+	+	5'UTR/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-AC-A2FF	Arriba
RNF4::LINC02887__4:2500663-17:75741	RNF4::LINC02887	4:2500663-17:75741	+	-	CDS	intron	translocation	low	TCGA-AC-A2FF	Arriba
POLR2J3::UPK3BL2(1571),SPDYE2(5812)__7:102566997-7:102545420	POLR2J3::UPK3BL2(1571),SPDYE2(5812)	7:102566997-7:102545420	-	-	CDS/splice-site	intergenic	deletion/read-through	low	TCGA-AC-A2FF	Arriba
ZNF547::ZNF548(8034),ZNF17(135)__19:57371908-19:57411026	ZNF547::ZNF548(8034),ZNF17(135)	19:57371908-19:57411026	+	+	CDS	intergenic	deletion/read-through	low	TCGA-AC-A2FF	Arriba
C2orf76::STEAP3-AS1(11814),C2orf76(19697)__2:119317470-2:119282528	C2orf76::STEAP3-AS1(11814),C2orf76(19697)	2:119317470-2:119282528	-	-	CDS	intergenic	deletion/read-through	low	TCGA-AC-A2FF	Arriba
POLR2J3::AC004951.2__7:102567070-7:43988246	POLR2J3::AC004951.2	7:102567070-7:43988246	-	-	CDS	exon	deletion	low	TCGA-AC-A2FF	Arriba
EDEM2(18523),PROCR(6213)::MMP24OS__20:35165859-20:35216952	EDEM2(18523),PROCR(6213)::MMP24OS	20:35165859-20:35216952	.	.	intergenic	intron	deletion/read-through	low	TCGA-AC-A2FF	Arriba
RNF152::AC090409.1__18:61892795-18:61606654	RNF152::AC090409.1	18:61892795-18:61606654	-	-	5'UTR/splice-site	exon/splice-site	deletion/read-through	low	TCGA-AC-A2FF	Arriba
OSTCP3::OSTCP4__19:53617223-4:112685472	OSTCP3::OSTCP4	19:53617223-4:112685472	+	+	exon	exon	translocation	low	TCGA-AC-A2FF	Arriba
RBM14::RBM4__11:66617057-11:66643450	RBM14::RBM4	11:66617057-11:66643450	+	+	CDS/splice-site	CDS/splice-site	deletion/read-through	medium	TCGA-AC-A2FM	Arriba
RBM14::RBM4__11:66617550-11:66639700	RBM14::RBM4	11:66617550-11:66639700	+	+	exon/splice-site	5'UTR/splice-site	deletion/read-through	low	TCGA-AC-A2FM	Arriba
CEMP1::AMDHD2__16:2424540-16:2529939	CEMP1::AMDHD2	16:2424540-16:2529939	.	.	intergenic	3'UTR	inversion	medium	TCGA-AC-A2FM	Arriba
SPINT2::YIF1B__19:38290559-19:38303880	SPINT2::YIF1B	19:38290559-19:38303880	+	+	CDS	3'UTR	deletion/read-through/5'-5'	low	TCGA-AC-A2FM	Arriba
FAM86B2(8493),ENPP7P6(3177)::AF228730.5__8:12444836-8:7152774	FAM86B2(8493),ENPP7P6(3177)::AF228730.5	8:12444836-8:7152774	+	+	intergenic	exon	duplication	low	TCGA-AC-A2FM	Arriba
AL671277.2::PSORS1C2__6:30007029-6:31138252	AL671277.2::PSORS1C2	6:30007029-6:31138252	-	+	exon	CDS	inversion/5'-5'	low	TCGA-AC-A2FM	Arriba
PSORS1C2::HLA-J__6:31138252-6:30007029	PSORS1C2::HLA-J	6:31138252-6:30007029	-	+	CDS	exon	inversion	low	TCGA-AC-A2FM	Arriba
CLN3::NPIPB6__16:28477464-16:28353061	CLN3::NPIPB6	16:28477464-16:28353061	-	-	3'UTR/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-AC-A2FM	Arriba
CLN3::NPIPB6__16:28476251-16:28353061	CLN3::NPIPB6	16:28476251-16:28353061	-	-	3'UTR	CDS/splice-site	deletion/read-through	low	TCGA-AC-A2FM	Arriba
STX16::NPEPL1__20:58673640-20:58691054	STX16::NPEPL1	20:58673640-20:58691054	+	+	CDS	intron	deletion/read-through	low	TCGA-AC-A2FM	Arriba
EFNA4::EFNA3__1:155066950-1:155085174	EFNA4::EFNA3	1:155066950-1:155085174	+	+	CDS	CDS	deletion/read-through	low	TCGA-AC-A2FM	Arriba
SMN2::NAIPP2__5:70071154-5:70095318	SMN2::NAIPP2	5:70071154-5:70095318	+	+	intron	intron	deletion/read-through/5'-5'	low	TCGA-AC-A2FM	Arriba
MT1X::DNA2__16:56683985-10:68275487	MT1X::DNA2	16:56683985-10:68275487	+	+	CDS	intergenic	translocation/5'-5'	low	TCGA-AC-A2FM	Arriba
CLIC5::RUNX2(174056),CLIC5(42422)__6:45911751-6:45838405	CLIC5::RUNX2(174056),CLIC5(42422)	6:45911751-6:45838405	-	-	3'UTR	intergenic	deletion/read-through	low	TCGA-AC-A2FM	Arriba
CCDC169::SOHLH2__13:36229048-13:36204587	CCDC169::SOHLH2	13:36229048-13:36204587	-	-	intron	intron	deletion/read-through	low	TCGA-AC-A2FM	Arriba
GUSBP1::CDH12__5:21505471-5:21965634	GUSBP1::CDH12	5:21505471-5:21965634	.	.	intron	intron	deletion/5'-5'	low	TCGA-AC-A2FM	Arriba
POLE4::TACR1__2:74959359-2:75095918	POLE4::TACR1	2:74959359-2:75095918	+	+	CDS	intron	deletion/read-through/5'-5'	low	TCGA-AC-A2FM	Arriba
ZBED4::AL671710.1__22:49868251-22:49904356	ZBED4::AL671710.1	22:49868251-22:49904356	+	+	intron	exon	deletion/read-through	low	TCGA-AC-A2FM	Arriba
POLR2J3::UPK3BL2(1701),SPDYE2(5682)__7:102566582-7:102545550	POLR2J3::UPK3BL2(1701),SPDYE2(5682)	7:102566582-7:102545550	-	-	3'UTR	intergenic	deletion/read-through	low	TCGA-AC-A2FM	Arriba
HCP5::FAM102A__6:31471224-9:127951638	HCP5::FAM102A	6:31471224-9:127951638	.	.	exon	intron	translocation	low	TCGA-AC-A2FM	Arriba
C1GALT1::AC005532.1__7:7243755-7:7277678	C1GALT1::AC005532.1	7:7243755-7:7277678	+	+	3'UTR	exon	deletion/read-through	low	TCGA-AC-A2FM	Arriba
GTF2A1L::STON1-GTF2A1L__2:48722655-2:48776398	GTF2A1L::STON1-GTF2A1L	2:48722655-2:48776398	+	+	intron	exon	deletion/read-through	low	TCGA-AC-A2FM	Arriba
PCDHA6::PCDHAC2__5:140830452-5:140978977	PCDHA6::PCDHAC2	5:140830452-5:140978977	+	+	CDS	CDS	deletion/read-through	low	TCGA-AC-A2FM	Arriba
GCSH::C16orf46__16:81087601-16:81057998	GCSH::C16orf46	16:81087601-16:81057998	-	-	CDS	intron	deletion/read-through	low	TCGA-AC-A2FM	Arriba
GCSH::C16orf46__16:81090601-16:81054094	GCSH::C16orf46	16:81090601-16:81054094	-	-	CDS/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-AC-A2FM	Arriba
AL139011.1::PEX19__1:160261923-1:160281501	AL139011.1::PEX19	1:160261923-1:160281501	+	+	intron	intron	deletion/read-through/5'-5'	low	TCGA-AC-A2FM	Arriba
AC104123.1::CAST__5:96413641-5:96694533	AC104123.1::CAST	5:96413641-5:96694533	+	+	intron	intron	deletion/read-through	low	TCGA-AC-A2FM	Arriba
LARGE1::SYN3(8737),LINC01640(37212)__22:33166656-22:33067118	LARGE1::SYN3(8737),LINC01640(37212)	22:33166656-22:33067118	-	-	3'UTR	intergenic	deletion/read-through	low	TCGA-AC-A2FM	Arriba
